,sentiment,sentiment:confidence,text
2552,0,1.0,"looking down crazy george street, sydney rain from genius"
2553,0,1.0,never ever itouch they worthless
2554,0,0.6616,"looking down crazy george street, sydney rain from genius"
2555,0,1.0,shouldn't walking anna? pick iphone 128g while you're there address
2556,0,0.6797,what macbook apple need macbook byke
2557,0,0.6731,"studio 45,000 outlet, computers need batteries future now!!!!"
2558,0,0.6796,yosemite ruined wifi
2559,0,1.0,"aapl ipad mini sony xperia tablet compact step aside sony, apple"
2560,0,1.0,hate much
2561,0,0.6614,hope them faggots cancer
2562,0,1.0,apple campus december 2014 update drone flyover video aapl companytagged
2563,0,0.7376,siri confirmed communist atheist open your eyes
2564,1,1.0,"washed earphones accident, still works thank actually something good"
2565,0,0.6793,have only family simpsons can't dowmload update really need update can't wait
2566,0,1.0,fuck
2567,0,0.6565,come every saturday movie night fails appletv? chuck guys? wifegoingtosleep
2568,0,0.6759,news apple's ipod antitrust lawsuit full great steve jobs quotes here's apple
2569,1,0.6672,this most favorite tweet
2570,1,1.0,this most favorite tweet
2571,0,1.0,shut hell
2572,0,0.6561,still waiting emojis where them
2573,0,0.5034,bitch yassssss yall know long been waiting this feature?!
2574,0,1.0,your fucking racist against french
2575,0,1.0,"apple sucks,"
2576,0,0.681,
2577,0,0.5442,just explained kids made their bunkbed we'd have every months
2578,1,0.6909,enjoying studio wireless beats
2579,0,1.0,fuck making shit products
2580,0,1.0,
2581,0,1.0,aapl iphone rumors might called iphone come styles
2582,0,0.6758,hate
2583,0,1.0,mobile iphone phone call work around iphone6 tmobile apple tech smartphone
2584,0,0.6669,dont macs have emoji keyboard messed
2585,0,1.0,fucka
2586,0,0.7379,apple infested shit
2587,0,1.0,what hell lucy's songs just delete phone hatw
2588,1,0.6833,"increases apple's iphone6 sales, revenue aapl aapl tech iphone6plus"
2589,0,1.0,"that terrifying, suck"
2590,0,1.0,hikes iphone forecast following google checks aapl
2591,0,0.6873,apple facing challenge from google's android aapl
2592,0,1.0,good time switch icloud drive
2593,0,1.0,"difference between everyone else, photo"
2594,0,1.0,"need yall your shit together, phone fucking something serious"
2595,0,0.5075,your affiliated giving away these phones? will calling monday
2596,0,1.0,"look, yall still ain't reversed back what hold need yall"
2597,0,1.0,aapl iphone rumors might called iphone coming styles
2598,0,1.0,ipod touch case ipodtouch5thgen
2599,0,0.6825,"studio 45,000 outlet, computers need batteries future now!!!!"
2600,0,1.0,"iphone6, plus availability wait time update apple store, verizon sunday, december)"
2601,1,0.6752,inspiring people steve jobs
2602,0,0.6816,"flipping great! apple iphone 'that won't smash' because detects when saturday,"
2603,0,0.6239,granted patent invention that stops smashing your iphone
2604,0,1.0,explore apple rumours 2015 apple2015 techireland
2605,0,0.6505,hahahaha australia loses fight have 'app store' trademarked
2606,0,1.0,have delete unwanted photos eight times once enough don't want 'recently deleted' folder
2607,0,1.0,nathan profit from apple (aapl) stock? aapl
2608,0,0.6804,went iphone6 told although stock reserve return tomorrow goodbye
2609,0,0.6133,mark zuckerberg jabs apple pricey products aapl aapl
2610,0,1.0,turn auto correct
2611,0,1.0,explore apple rumours 2015 apple2015 techireland
2612,0,1.0,apple launch inch iphone next year report aapl aapl
2613,0,1.0,apple launch inch iphone next year report aapl aapl
2614,0,0.7227,"ordered from you, seems like someone network have cloned copy, ideas?"
2615,0,1.0,apple acted unfairly suppressing digital music competition paul kedrosky aapl aapl
2616,0,1.0,your ipad game just shut down like gold down
2617,0,1.0,apple acted unfairly suppressing digital music competition paul kedrosky aapl aapl
2618,0,1.0,posted photos facebook album 'wow talks passion design london design festival
2619,0,0.6587,apple cook comes
2620,0,0.6661,"apple watch's high priced fashion focus mark, survey says aapl aapl"
2621,0,1.0,rich quick criminal capitalist steal your client's products apple technology
2622,0,0.6801,"stevejobs sometimes, control whole world with your ideas, necessary test them hard"
2623,0,0.7244,china grants apple design patents covering ui's icons aapl aapl
2624,0,0.6792,0144 sick being sick perk catching million shows with
2625,0,0.7036,cook's billion 'mistake' aapl aapl
2626,0,0.6595,can't apple meet demand iphone aapl aapl
2627,1,0.517,nights post birthday celebration rfrancoben
2628,1,1.0,yeeaaayyy awesome yosemite roccckkkssss
2629,0,0.5118,aapl check collection started accumulating classic
2630,0,1.0,youre shit problem
2631,0,0.7018,"iphone6 running ios811 sporadically hangs doesn't seem when running particular, sometimes none hangs"
2632,0,1.0,apple could release inch iphone mini next year aapl aapl
2633,0,0.66,wow!! yogscast even sponsored
2634,0,0.6828,"studio 45,000 outlet, computers need batteries future now!!!!"
2635,0,1.0,'this accessory supported' just tell that charger that came with phone won't work???
2636,0,1.0,iphone shipping times drop days aapl aapl
2637,0,1.0,"robots fabricando iphone, ipad pro, apple watch, apple sunday, december)"
2638,0,1.0,banks fintech banks master disruptive innovation?
2639,0,1.0,"apple iphone with screen sunday, december)"
2640,1,0.7399,"increases apple's iphone sales, revenue aapl aapl"
2641,0,0.7079,"studio 45,000 outlet, computers need batteries future now!!!!"
2642,0,0.6809,another government shows apple door
2643,0,0.6468,apple must continue improve cybersecurity attacks increase aapl aapl
2644,0,1.0,insight from apple's time cook apple iphone6 google microsoft
2645,0,0.5097,"studio 45,000 outlet, computers need batteries future now!!!!"
2646,0,1.0,"ipod replaced never have foot store again, world will better place"
2647,0,1.0,apple kantar's data points huge december quarter aapl aapl
2648,0,0.6722,"aapl facebook apple, their technologies, reduce inequality"
2649,0,1.0,seems like customerservice going downhill when they need battery charges over months change
2650,0,0.6861,yosimite detects faulty module apple hardware test does not? apple yosemite
2651,0,1.0,"discontinued ipod classic selling 1,000 online aapl aapl"
2652,0,0.6616,it's important that apple become developer world need people invent their stuff cook
2653,1,0.6801,apple matches increase earnings 2014q3 free donkey stocks aapl
2654,0,1.0,fuck note
2655,0,1.0,must like
2656,0,1.0,been waiting days approve crmsuite should next week!
2657,1,0.7126,apple evidence increases iphone estimates million aapl aapl
2658,1,0.6879,nice learn code opportunities next week apple stores nationally edtech stem
2659,0,1.0,"it's 2014, doesn't itunes support flac files? mean least able covert yall fuckin petty"
2660,0,0.7039,could apple sell million apple watches 2015? aapl
2661,0,0.6904,know icloud storage full thank reminding times day!
2662,0,1.0,explain this please
2663,0,1.0,learning about ipod touch
2664,0,1.0,"mark zuckerberg defends free facebook, fires back"
2665,0,1.0,i've question yall genius decided capitalizing random words good idea? wasn't good idea
2666,0,1.0,that annoying moment when realise that your iphone6 bend side
2667,0,0.7079,aapl cook 'wasted' billion apple?
2668,0,1.0,iphone plus availability wait time update aapl aapl
2669,0,1.0,this genius shit worst than fuck together
2670,1,0.6796,guys should make pipes too!
2671,0,0.6457,another shot best names electronics holiday giveaway brings
2672,0,1.0,every time type word capitalizes drives nuts
2673,0,0.7403,they have computer programming classes anywhere whats with that????
2674,0,1.0,"yeah, i'll definitely going store after finals damn graphics card failing again, this bullshit 2500 computer"
2675,0,1.0,hate much ruin life
2676,1,1.0,phone just charged seconds thanks
2677,0,0.8753,know have most secure you've lost don't have dualsim version travelling types
2678,0,1.0,just happend though
2679,0,1.0,some reason can't 1989 phone stop depriving jams
2680,0,0.7119,this
2681,0,0.6739,figuring sell archetype tech
2682,1,1.0,store honored here travel
2683,0,1.0,foreign currency exchange headwind apple aapl aapl
2684,0,0.6804,yall some hoes bruh
2685,0,1.0,hate apple aapl long term_larry
2686,0,0.6556,here's smartwatch beats easily it's like elitist versus real machine
2687,0,0.6595,archetype? rather have figure make product whose intuitive
2688,0,1.0,just overheard employee tell some1 capital letters their password cause will easier remember! applefail
2689,0,1.0,could apple sell million apple watches 2015? aapl aapl
2690,0,0.6861,"once item comes out, every other product starts tweaking"
2691,1,1.0,loving iphone6plus even though i've hyperextended thumb reaching apps thestruggleisreal
2692,0,1.0,bigger watch
2693,0,1.0,have sign when making transaction?
2694,0,0.6672,update apple's healthkit seeing early adoptions aapl aapl
2695,0,1.0,when going maps navigation sucks!!! face just switch google maps
2696,0,0.5283,best smartwatch still pebble
2697,1,0.5032,welcome club!
2698,0,1.0,blame their rubbish memory phone
2699,0,1.0,footage apple computer running computerhistory
2700,1,0.6595,safari consumes less battery pausing flash video every seconds thanks
2701,0,0.6791,find your predictions excellent contra indicators should invest money
2702,0,1.0,apple market maker price range forecast update aapl aapl
2703,0,1.0,aapl ipadair2 apple unveils ipad
2704,0,1.0,your phone chargers terrible this
2705,0,1.0,know your iphone fucked when lettering screen goes back front
2706,0,1.0,seriously?! that stupid macbook with different stickers it?! hate gullible people
2707,1,0.68,"music always part life, everyday also important music"
2708,0,0.6505,"trade aapl free nightly updates posted here twitter, visit trade aapl free website here"
2709,0,1.0,have then plug phone jumps stop playing games
2710,0,0.6894,thanks postman will working overtime
2711,0,1.0,apple debuts ipad 'change' with website section aapl
2712,0,1.0,technology becoming very undesirable these glitches constantly stopping from working
2713,0,0.7408,been while since bumped into artist page ready with releases worth music best link send??
2714,0,1.0,apple weekly roundup facebook ipad aapl
2715,1,0.6822,cool stuff found posts 'ipad change' commercial with focus ways doing things
2716,0,0.7411,yahootech admits years removing itunes music from ipods
2717,0,0.7315,"iphone 'that won't smash',b sensor detects fall turn over before impact"
2718,1,0.7423,tweeks patent protection with center gravity motor automatically senses impact ratio
2719,1,0.6561,wishes come true!
2720,0,1.0,ischool? education
2721,0,1.0,fuck offffff
2722,0,1.0,literally gone through iphone cords little over year this suck
2723,0,0.6513,mobile iphone calling problem work around tmobile iphone6
2724,0,0.6789,portfolio actually doing quite well post election october month
2725,0,1.0,"apple leads momentum stocks, tesla motors loses steam aapl"
2726,0,1.0,stats recycling program?
2727,0,0.8733,refuses unlock contract iphone they sent knowing that they can't unlock phones wafwoft
2728,0,0.652,ipad change promoting graphic design apps video
2729,0,0.7079,back when free moment
2730,0,0.6661,calendar judiciously listed virtually every holiday imaginable neglects birthday
2731,0,1.0,tryna figure this file from 1984?
2732,0,0.7044,what happened podcasts ipod?!
2733,0,1.0,"aapl buzz stocks apple (aapl), radioshack corporation, delia's,"
2734,0,1.0,please make iflipphone
2735,0,1.0,"robots fabricando iphone, ipad pro, apple watch, apple sunday, december)"
2736,0,1.0,steve wozniak reveals that start garage
2737,0,1.0,yourself
2738,0,0.6708,look weird
2739,0,0.7119,yourself
2740,0,0.6861,simple things investors ought know before buying stock aapl)
2741,1,1.0,aapl apple donating portion profit fight against aids
2742,0,1.0,your shit together hate
2743,0,1.0,poor trying make ipad macbook look useful commercials even close power
2744,0,0.6796,voice texting about just dial instead whataconcept apple
2745,0,1.0,expert consensus aapl moderate nasdaq stocks aapl
2746,0,1.0,"ideas from years microchips, junk bonds, pill singapore make list"
2747,0,1.0,fuck type shit this
2748,0,0.6336,tryna figure this file from 1984?
